the_date,census_blockid,winner,loser,state,dma_name,block_metric,total_daily,contribution_pct,outlier_type,mover_ind,metric_type
2025-08-18,291818703002003,Windstream,Paragould Light Water & Cable,Missouri,"Paducah-Cape Girardeau-Harrisburg, KY-MO-IL-TN",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,291833112032000,i3 Broadband,Spectrum,Missouri,"St. Louis, MO-IL",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,291892119004008,Verizon FWA,Spectrum,Missouri,"St. Louis, MO-IL",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,291892221002009,Starlink,i3 Broadband,Missouri,"St. Louis, MO-IL",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,300090003003031,Visionary Communications,Starlink,Montana,"Billings, MT-WY",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,300650001002002,Mid-Rivers Telephone Cooperative,Spectrum,Montana,"Billings, MT-WY",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,300490004004004,Montana Internet Corporation,Spectrum,Montana,"Helena, MT",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,300810003002045,CenturyLink,Cox Communications,Montana,"Missoula, MT",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,300530005001004,Starlink,Comcast,Montana,"Spokane, WA-ID-MT-OR",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,310339548002431,CCT LLC,T-Mobile FWA,Nebraska,"Denver, CO-WY-NE",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,310919567001015,Consolidated Telephone Company (MN),Visionary Communications,Nebraska,"Denver, CO-WY-NE",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,310550074422004,Metronet,Midcontinent,Nebraska,"Omaha, NE-IA-MO",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,320030029791066,ViaSat,Ziply Fiber,Nevada,"Las Vegas, NV",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,320030050072002,T-Mobile FWA,Cox Communications,Nevada,"Las Vegas, NV",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,320079512021016,Anthem Broadband,Google Fiber,Nevada,"Salt Lake City, UT-WY-NV-ID",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,330110250001033,TDS Telecom,Spectrum,New Hampshire,"Boston, MA-NH-VT",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,330130350002012,T-Mobile FWA,Comcast,New Hampshire,"Boston, MA-NH-VT",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,330130440002001,Atlantic Broadband,Spectrum,New Hampshire,"Boston, MA-NH-VT",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,330099607001030,Conexon Connect,Verizon,New Hampshire,"Burlington-Plattsburgh, VT-NY-NH",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,340030582004000,Starlink,Verizon,New Jersey,"New York, NY-NJ-CT-PA",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,340170155002002,Verizon FWA,Spectrum,New Jersey,"New York, NY-NJ-CT-PA",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,350150004011056,TDS Telecom,Frontier,New Mexico,"Albuquerque-Santa Fe, NM-CO-AZ",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,350430107052010,Cable One,Comcast,New Mexico,"Albuquerque-Santa Fe, NM-CO-AZ",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,350090006022143,Altice,AT&T,New Mexico,"Amarillo, TX-NM-OK",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,360210011001000,Mid-Hudson Cablevision,Comcast,New York,"Albany-Schenectady-Troy, NY-MA-VT",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,360930205003001,FirstLight Fiber,Spectrum,New York,"Albany-Schenectady-Troy, NY-MA-VT",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,360130304004016,Windstream,Spectrum,New York,"Buffalo, NY-PA",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,360979504003020,Haefele Connect,Spectrum,New York,"Elmira, NY-PA",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,360470702030001,Starry,Altice,New York,"New York, NY-NJ-CT-PA",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,361190022021000,ViaSat,Starlink,New York,"New York, NY-NJ-CT-PA",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,370970615032006,TDS Telecom,Spectrum,North Carolina,"Charlotte, NC-SC",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,371790203151020,Ripple Fiber,Pavlov Media,North Carolina,"Charlotte, NC-SC",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,370590805001009,Yadkin Valley Telephone,Spectrum,North Carolina,"Greensboro-High Point-Winston Salem, NC-VA",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,371510301002051,Randolph Telephone Company,Spectrum,North Carolina,"Greensboro-High Point-Winston Salem, NC-VA",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,371719310023023,Surry Telephone Membership Corporation,Spectrum,North Carolina,"Greensboro-High Point-Winston Salem, NC-VA",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,371939602002028,Wilkes Telephone,Spectrum,North Carolina,"Greensboro-High Point-Winston Salem, NC-VA",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,370999504001021,ViaSat,Starlink,North Carolina,"Greenville-Spartanburg-Asheville-Anderson, SC-NC-GA",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,482199505004030,Resound Networks,Vexus Fiber,Texas,"Lubbock, TX",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,482279501003027,Vero Fiber Networks,Altice,Texas,"Odessa-Midland, TX-NM",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,480990107013000,Metronet,Spectrum,Texas,"Waco-Temple-Bryan, TX",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,484850136006027,Santa Rosa Communications,AT&T,Texas,"Wichita Falls & Lawton, TX-OK",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,490059801001045,UTOPIA Fiber,Service Electric,Utah,"Salt Lake City, UT-WY-NV-ID",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,490111259083002,Beehive Telephone Company,Comcast,Utah,"Salt Lake City, UT-WY-NV-ID",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,490230101001028,Central Utah Telephone,Comcast,Utah,"Salt Lake City, UT-WY-NV-ID",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,490351115001020,Sumo Fiber,Verizon FWA,Utah,"Salt Lake City, UT-WY-NV-ID",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,490439642022044,All West Communications,CenturyLink,Utah,"Salt Lake City, UT-WY-NV-ID",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,490490002051021,Starlink,CenturyLink,Utah,"Salt Lake City, UT-WY-NV-ID",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,490532714003020,InfoWest,Cox Communications,Utah,"Salt Lake City, UT-WY-NV-ID",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,500019609003103,GoNetspeed,Comcast,Vermont,"Burlington-Plattsburgh, VT-NY-NH",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,500070002003015,Burlington Telecom,Comcast,Vermont,"Burlington-Plattsburgh, VT-NY-NH",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,500199517004080,ViaSat,Hughes,Vermont,"Burlington-Plattsburgh, VT-NY-NH",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,500279663003024,TDS Telecom,Verizon,Vermont,"Burlington-Plattsburgh, VT-NY-NH",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,518200032001000,Lumos,T-Mobile FWA,Virginia,"Harrisonburg, VA-WV",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,517100059024001,Metronet,City of Longmont,Virginia,"Norfolk-Portsmouth-Newport News, VA-NC",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,511970504024035,Citizens Telephone Cooperative,Verizon FWA,Virginia,"Roanoke-Lynchburg, VA-WV",2.0,2.0,1.0,geographic_concentration,True,loss
2025-08-18,530110403012026,TDS Telecom,Comcast,Washington,"Portland, OR-WA",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,530299720001009,Whidbey Telecom,Comcast,Washington,"Seattle-Tacoma, WA",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,530530604003001,Lightcurve,Comcast,Washington,"Seattle-Tacoma, WA",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,530530715032004,Metronet,Spectrum,Washington,"Seattle-Tacoma, WA",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,530610521082011,ViaSat,First Step Internet,Washington,"Seattle-Tacoma, WA",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,530670126104024,Scatter Creek Broadband,T-Mobile FWA,Washington,"Seattle-Tacoma, WA",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,530779400023092,NOANET,Pavlov Media,Washington,"Yakima-Pasco-Richland-Kennewick, WA-OR",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,540079680004016,Lumos,Spectrum,West Virginia,"Charleston-Huntington, WV-KY-OH",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,540330318002001,Spectrum,Frontier,West Virginia,"Clarksburg-Weston, WV",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,541070001002002,Community Antenna Service,Altice,West Virginia,"Parkersburg, WV-OH",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,540570102002000,Atlantic Broadband,Comcast,West Virginia,"Washington, DC-VA-MD-WV-PA",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,551131003002071,Hughes,Brightspeed,Wisconsin,"Duluth-Superior, MN-WI-MI",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,551131007001079,Bevcomm,Mosaic Telecom,Wisconsin,"Duluth-Superior, MN-WI-MI",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,551390022012054,US Internet Corp,AT&T,Wisconsin,"Green Bay-Appleton, WI-MI",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,550779603002000,Marquette-Adams Telephone,Spectrum,Wisconsin,"Madison, WI",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,550050003001086,Mosaic Telecom,Spectrum,Wisconsin,"Minneapolis-St. Paul, MN-WI",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,551091202011017,Comcast,Brightspeed,Wisconsin,"Minneapolis-St. Paul, MN-WI",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,550859713001034,Sonic,Spectrum,Wisconsin,"Wausau-Rhinelander, WI",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,551410110004001,Solarus,US Internet Corp,Wisconsin,"Wausau-Rhinelander, WI",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,560039628004150,TCT West,Spectrum,Wyoming,"Billings, MT-WY",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,560239782001333,All West Communications,Comcast,Wyoming,"Salt Lake City, UT-WY-NV-ID",1.0,1.0,1.0,geographic_concentration,True,loss
2025-06-19,250138128004028,Whip City Fiber,Cox Communications,Massachusetts,"Springfield-Holyoke, MA",1.0,1.0,1.0,geographic_concentration,True,loss
2025-06-19,260937223002016,Astound Broadband,Comcast,Michigan,"Detroit, MI",1.0,1.0,1.0,geographic_concentration,True,loss
2025-06-19,261158335001002,Buckeye,Frontier,Michigan,"Detroit, MI",1.0,1.0,1.0,geographic_concentration,True,loss
2025-06-19,261519709004003,Highline Internet,Agri-Valley Services,Michigan,"Detroit, MI",1.0,1.0,1.0,geographic_concentration,True,loss
2025-06-19,261635065002016,Rocket Fiber,Comcast,Michigan,"Detroit, MI",1.0,1.0,1.0,geographic_concentration,True,loss
2025-06-19,261550308003018,Daystarr Communications,Frontier,Michigan,"Flint-Saginaw-Bay City, MI",1.0,1.0,1.0,geographic_concentration,True,loss
2025-06-19,261570005003010,Agri-Valley Services,WOW!,Michigan,"Flint-Saginaw-Bay City, MI",1.0,1.0,1.0,geographic_concentration,True,loss
2025-06-19,260239508002005,DMCI Broadband,Spectrum,Michigan,"Grand Rapids-Kalamazoo-Battle Creek, MI",1.0,1.0,1.0,geographic_concentration,True,loss
2025-06-19,261179711002019,CMSInter.net,T-Mobile FWA,Michigan,"Grand Rapids-Kalamazoo-Battle Creek, MI",1.0,1.0,1.0,geographic_concentration,True,loss
2025-06-19,261590119002010,Bloomingdale Communications,ecoLink,Michigan,"Grand Rapids-Kalamazoo-Battle Creek, MI",1.0,1.0,1.0,geographic_concentration,True,loss
2025-06-19,260370106002053,HomeWorks Connect,Spectrum,Michigan,"Lansing, MI",1.0,1.0,1.0,geographic_concentration,True,loss
2025-06-19,260910618003002,D&P Communications,Spectrum,Michigan,"Toledo, OH-MI",2.0,2.0,1.0,geographic_concentration,True,loss
2025-06-19,260555503002002,Brightspeed,T-Mobile FWA,Michigan,"Traverse City-Cadillac, MI",1.0,1.0,1.0,geographic_concentration,True,loss
2025-06-19,260979502001220,Packerland Broadband,Highline Internet,Michigan,"Traverse City-Cadillac, MI",1.0,1.0,1.0,geographic_concentration,True,loss
2025-06-19,270074505001327,Paul Bunyan Communications,Verizon FWA,Minnesota,"Minneapolis-St. Paul, MN-WI",1.0,1.0,1.0,geographic_concentration,True,loss
2025-06-19,270090202031013,Agri-Valley Services,Spectrum,Minnesota,"Minneapolis-St. Paul, MN-WI",1.0,1.0,1.0,geographic_concentration,True,loss
2025-06-19,270530082003004,Starlink,Verizon FWA,Minnesota,"Minneapolis-St. Paul, MN-WI",1.0,1.0,1.0,geographic_concentration,True,loss
2025-06-19,270530269063002,Consolidated,Comcast,Minnesota,"Minneapolis-St. Paul, MN-WI",1.0,1.0,1.0,geographic_concentration,True,loss
2025-06-19,270634802003116,Southwest Minnesota Broadband Services,Arvig,Minnesota,"Minneapolis-St. Paul, MN-WI",1.0,1.0,1.0,geographic_concentration,True,loss
2025-06-19,271219704001046,Hanson Communications,Spectrum,Minnesota,"Minneapolis-St. Paul, MN-WI",2.0,2.0,1.0,geographic_concentration,True,loss
2025-06-19,271711002034029,TDS Telecom,T-Mobile FWA,Minnesota,"Minneapolis-St. Paul, MN-WI",1.0,1.0,1.0,geographic_concentration,True,loss
2025-06-19,271711003001072,Frontier,Midcontinent,Minnesota,"Minneapolis-St. Paul, MN-WI",1.0,1.0,1.0,geographic_concentration,True,loss
2025-06-19,271019002001037,Woodstock Telephone Company,Verizon FWA,Minnesota,"Sioux Falls, SD-MN-IA-NE",1.0,1.0,1.0,geographic_concentration,True,loss
2025-06-19,280259505002010,4-County Fastnet,Comcast,Mississippi,"Columbus-Tupelo-West Point-Houston, MS-AL",1.0,1.0,1.0,geographic_concentration,True,loss
2025-06-19,280819508001013,Verizon FWA,Spectrum,Mississippi,"Columbus-Tupelo-West Point-Houston, MS-AL",1.0,1.0,1.0,geographic_concentration,True,loss
2025-06-19,281510008002027,Altice,AT&T,Mississippi,"Greenwood-Greenville, MS-AL",1.0,1.0,1.0,geographic_concentration,True,loss
2025-06-19,280619502001027,TEC,Spectrum,Mississippi,"Hattiesburg-Laurel, MS",1.0,1.0,1.0,geographic_concentration,True,loss
2025-06-19,281119501014012,DE Fastlink,T-Mobile FWA,Mississippi,"Hattiesburg-Laurel, MS",2.0,2.0,1.0,geographic_concentration,True,loss
2025-06-19,280330707211001,Starlink,Comcast,Mississippi,"Memphis, TN-MS-AR",1.0,1.0,1.0,geographic_concentration,True,loss
2025-06-19,280450304003073,CoastConnect,Verizon FWA,Mississippi,"New Orleans, LA-MS",1.0,1.0,1.0,geographic_concentration,True,loss
2025-06-19,290239508001004,Big River Telephone,Comcast,Missouri,"Paducah-Cape Girardeau-Harrisburg, KY-MO-IL-TN",1.0,1.0,1.0,geographic_concentration,True,loss
2025-06-19,290239508001004,Boycom Cablevision,T-Mobile FWA,Missouri,"Paducah-Cape Girardeau-Harrisburg, KY-MO-IL-TN",1.0,1.0,1.0,geographic_concentration,True,loss
2025-06-19,291339503001108,GoSEMO Fiber,Spectrum,Missouri,"Paducah-Cape Girardeau-Harrisburg, KY-MO-IL-TN",1.0,1.0,1.0,geographic_concentration,True,loss
2025-06-19,290398702001008,Conexon Connect,Brightspeed,Missouri,"Springfield, MO-AR",2.0,2.0,1.0,geographic_concentration,True,loss
2025-06-19,290430201012033,Wisper ISP,Verizon FWA,Missouri,"Springfield, MO-AR",1.0,1.0,1.0,geographic_concentration,True,loss
2025-06-19,290630802004041,United Fiber,Muscatine Power and Water,Missouri,"St. Joseph, MO-KS",1.0,1.0,1.0,geographic_concentration,True,loss
2025-06-19,291833113911010,i3 Broadband,Comcast,Missouri,"St. Louis, MO-IL",1.0,1.0,1.0,geographic_concentration,True,loss
2025-06-19,300670002001106,ViaSat,Frontier,Montana,"Billings, MT-WY",1.0,1.0,1.0,geographic_concentration,True,loss
2025-06-19,300410404003037,Triangle Communications,Spectrum,Montana,"Great Falls, MT",1.0,1.0,1.0,geographic_concentration,True,loss
2025-06-19,300479406001095,Blackfoot Telephone Cooperative,Spectrum,Montana,"Missoula, MT",1.0,1.0,1.0,geographic_concentration,True,loss
2025-06-19,300630013023002,Verizon FWA,Spectrum,Montana,"Missoula, MT",1.0,1.0,1.0,geographic_concentration,True,loss
2025-06-19,311519609002050,Zito Media,Windstream,Nebraska,"Lincoln & Hastings-Kearney, NE-KS",1.0,1.0,1.0,geographic_concentration,True,loss
2025-06-19,310259658001004,Nextlink Broadband,Allo Communications,Nebraska,"Omaha, NE-IA-MO",1.0,1.0,1.0,geographic_concentration,True,loss
2025-06-19,310550073173007,Millennium Telcom,CenturyLink,Nebraska,"Omaha, NE-IA-MO",1.0,1.0,1.0,geographic_concentration,True,loss
2025-06-19,310550074083005,Verizon FWA,Comcast,Nebraska,"Omaha, NE-IA-MO",1.0,1.0,1.0,geographic_concentration,True,loss
2025-06-19,311199611001030,Cable One,Verizon FWA,Nebraska,"Sioux City, IA-NE-SD",1.0,1.0,1.0,geographic_concentration,True,loss
2025-06-19,320030032422004,Starlink,Verizon FWA,Nevada,"Las Vegas, NV",2.0,2.0,1.0,geographic_concentration,True,loss
2025-06-19,320079514011023,Anthem Broadband,CenturyLink,Nevada,"Salt Lake City, UT-WY-NV-ID",1.0,1.0,1.0,geographic_concentration,True,loss
2025-06-19,320079514011023,CC Communications,Comcast,Nevada,"Salt Lake City, UT-WY-NV-ID",1.0,1.0,1.0,geographic_concentration,True,loss
2025-06-19,320079514011023,Frontier,Verizon FWA,Nevada,"Salt Lake City, UT-WY-NV-ID",1.0,1.0,1.0,geographic_concentration,True,loss
2025-06-19,330059710003012,Spectrum,Comcast,New Hampshire,"Boston, MA-NH-VT",1.0,1.0,1.0,geographic_concentration,True,loss
2025-06-19,330110109002016,ViaSat,Verizon FWA,New Hampshire,"Boston, MA-NH-VT",1.0,1.0,1.0,geographic_concentration,True,loss
2025-06-19,330151074001001,Verizon FWA,Comcast,New Hampshire,"Boston, MA-NH-VT",1.0,1.0,1.0,geographic_concentration,True,loss
2025-06-19,330199759024000,T-Mobile FWA,Consolidated,New Hampshire,"Burlington-Plattsburgh, VT-NY-NH",1.0,1.0,1.0,geographic_concentration,True,loss
2025-06-19,330079502002024,FirstLight Fiber,Conexon Connect,New Hampshire,"Portland-Auburn, ME-NH",1.0,1.0,1.0,geographic_concentration,True,loss
2025-06-19,340130197002000,AT&T,Spectrum,New Jersey,"New York, NY-NJ-CT-PA",1.0,1.0,1.0,geographic_concentration,True,loss
2025-06-19,340170153003006,Spectrum,Altice,New Jersey,"New York, NY-NJ-CT-PA",1.0,1.0,1.0,geographic_concentration,True,loss
2025-06-19,340390304001006,ViaSat,T-Mobile FWA,New Jersey,"New York, NY-NJ-CT-PA",1.0,1.0,1.0,geographic_concentration,True,loss
2025-06-19,340410318001025,Armstrong,Comcast,New Jersey,"New York, NY-NJ-CT-PA",1.0,1.0,1.0,geographic_concentration,True,loss
2025-06-19,340410323004035,Astound Broadband,Comcast,New Jersey,"New York, NY-NJ-CT-PA",1.0,1.0,1.0,geographic_concentration,True,loss
2025-06-19,340210005002020,Windstream,Comcast,New Jersey,"Philadelphia, PA-NJ-DE",1.0,1.0,1.0,geographic_concentration,True,loss
2025-06-19,350050013002044,Southwestern Wireless,T-Mobile FWA,New Mexico,"Albuquerque-Santa Fe, NM-CO-AZ",1.0,1.0,1.0,geographic_concentration,True,loss
2025-06-19,350069415001180,Starlink,T-Mobile FWA,New Mexico,"Albuquerque-Santa Fe, NM-CO-AZ",1.0,1.0,1.0,geographic_concentration,True,loss
2025-06-19,350079507005046,Kit Carson Electric Cooperative,Starlink,New Mexico,"Albuquerque-Santa Fe, NM-CO-AZ",1.0,1.0,1.0,geographic_concentration,True,loss
2025-06-19,350250006002001,Verizon FWA,Windstream,New Mexico,"Albuquerque-Santa Fe, NM-CO-AZ",1.0,1.0,1.0,geographic_concentration,True,loss
2025-06-19,350399408003070,Windstream,Spectrum,New Mexico,"Albuquerque-Santa Fe, NM-CO-AZ",1.0,1.0,1.0,geographic_concentration,True,loss
2025-06-19,350430107152000,Cable One,Ezee Fiber,New Mexico,"Albuquerque-Santa Fe, NM-CO-AZ",1.0,1.0,1.0,geographic_concentration,True,loss
2025-06-19,350090001003039,Altice,Frontier,New Mexico,"Amarillo, TX-NM-OK",1.0,1.0,1.0,geographic_concentration,True,loss
2025-06-19,360099617003003,Bluepeak,Altice,New York,"Buffalo, NY-PA",1.0,1.0,1.0,geographic_concentration,True,loss
2025-06-19,360130304004016,Windstream,Spectrum,New York,"Buffalo, NY-PA",1.0,1.0,1.0,geographic_concentration,True,loss
