the_date,winner,loser,h2h_wins,h2h_share
2025-07-22,Spectrum,T-Mobile FWA,134.0,100.0
2025-07-22,Spectrum,Frontier,120.0,100.0
2025-07-22,Frontier,Spectrum,113.0,100.0
2025-07-22,Comcast,Verizon,110.0,100.0
2025-07-22,Verizon,Comcast,102.66666666666667,100.00000000000001
2025-07-22,T-Mobile FWA,AT&T,99.0,100.0
2025-07-22,Comcast,CenturyLink,81.0,100.0
2025-07-22,Spectrum,Verizon FWA,80.0,100.0
2025-07-22,Spectrum,Altice,71.0,100.0
2025-07-22,CenturyLink,Comcast,70.0,100.0
2025-07-22,Comcast,Frontier,70.0,100.0
2025-07-22,Comcast,Altice,69.0,100.0
2025-07-22,Frontier,Comcast,69.0,100.0
2025-07-22,Comcast,Cox Communications,68.0,100.0
2025-07-22,Spectrum,Verizon,64.0,100.0
2025-07-22,Comcast,Verizon FWA,62.0,100.0
2025-07-22,Spectrum,Cox Communications,60.0,100.0
2025-07-22,Cox Communications,AT&T,59.0,100.0
2025-07-22,Verizon FWA,AT&T,58.0,100.0
2025-07-22,T-Mobile FWA,Cox Communications,58.0,100.0
2025-07-22,AT&T,T-Mobile FWA,55.0,100.0
2025-07-22,Cox Communications,Spectrum,53.0,100.0
2025-07-22,Cox Communications,Comcast,48.0,100.0
2025-07-22,Spectrum,Windstream,42.0,100.0
2025-07-22,Spectrum,Brightspeed,40.0,100.0
2025-07-22,T-Mobile FWA,Verizon,38.0,100.0
2025-07-22,AT&T,Cox Communications,37.0,100.0
2025-07-22,Brightspeed,Spectrum,35.0,100.0
2025-07-22,Verizon,Spectrum,35.0,100.0
2025-07-22,Windstream,Spectrum,34.0,100.0
2025-07-22,Verizon FWA,T-Mobile FWA,34.0,100.0
2025-07-22,Spectrum,Starlink,33.0,100.0
2025-07-22,Altice,Comcast,32.0,100.0
2025-07-22,Altice,Spectrum,32.0,100.0
2025-07-22,CenturyLink,Spectrum,31.0,100.0
2025-07-22,T-Mobile FWA,Frontier,31.0,100.0
2025-07-22,Cox Communications,CenturyLink,30.0,100.0
2025-07-22,Verizon FWA,Cox Communications,30.0,100.0
2025-07-22,Google Fiber,Spectrum,28.0,100.0
2025-07-22,T-Mobile FWA,Verizon FWA,28.0,100.0
2025-07-22,Metronet,Spectrum,28.0,100.0
2025-07-22,CenturyLink,Cox Communications,26.0,100.0
2025-07-22,AT&T,Altice,26.0,100.0
2025-07-22,T-Mobile FWA,Altice,25.0,100.0
2025-07-22,Comcast,Astound Broadband,23.0,100.0
2025-07-22,Frontier,AT&T,23.0,100.0
2025-07-22,Frontier,Altice,23.0,100.0
2025-07-22,Altice,AT&T,23.0,100.0
2025-07-22,Windstream,Comcast,23.0,100.0
2025-07-22,AT&T,Frontier,22.0,100.0
2025-07-22,Cincinnati Bell,Spectrum,21.0,100.0
2025-07-22,Cox Communications,T-Mobile FWA,21.0,100.0
2025-07-22,Spectrum,CenturyLink,21.0,100.0
2025-07-22,TDS Telecom,Spectrum,21.0,100.0
2025-07-22,Spectrum,Cincinnati Bell,21.0,100.0
2025-07-22,Starlink,Spectrum,21.0,100.0
2025-07-22,Google Fiber,AT&T,20.0,100.0
2025-07-22,Consolidated,Comcast,20.0,100.0
2025-07-22,Starlink,Comcast,20.0,100.0
2025-07-22,Comcast,Atlantic Broadband,20.0,100.0
2025-07-22,AT&T,Verizon,20.0,100.0
2025-07-22,Comcast,Windstream,20.0,100.0
2025-07-22,Spectrum,Hughes,20.0,100.0
2025-07-22,Comcast,Mediacom,20.0,100.0
2025-07-22,Verizon,Altice,19.333333333333332,100.0
2025-07-22,AT&T,Cable One,19.0,100.0
2025-07-22,Cox Communications,Verizon FWA,19.0,100.0
2025-07-22,Comcast,Brightspeed,19.0,100.0
2025-07-22,Verizon FWA,Frontier,19.0,100.0
2025-07-22,Altice,T-Mobile FWA,19.0,100.0
2025-07-22,Frontier,T-Mobile FWA,19.0,100.0
2025-07-22,Spectrum,Google Fiber,18.0,100.0
2025-07-22,Verizon,T-Mobile FWA,18.0,100.0
2025-07-22,T-Mobile FWA,Windstream,18.0,100.0
2025-07-22,Verizon,AT&T,18.0,100.0
2025-07-22,Verizon FWA,Altice,18.0,100.0
2025-07-22,Google Fiber,Comcast,18.0,100.0
2025-07-22,Astound Broadband,Comcast,18.0,100.0
2025-07-22,Verizon FWA,CenturyLink,17.0,100.0
2025-07-22,Metronet,Comcast,17.0,100.0
2025-07-22,Comcast,Consolidated,17.0,100.0
2025-07-22,WOW!,Spectrum,16.0,100.0
2025-07-22,Comcast,Google Fiber,16.0,100.0
2025-07-22,Verizon FWA,Cable One,16.0,100.0
2025-07-22,Cable One,Comcast,15.0,100.0
2025-07-22,Altice,Frontier,15.0,100.0
2025-07-22,Comcast,Service Electric,15.0,100.0
2025-07-22,Starlink,Hughes,15.0,100.0
2025-07-22,Verizon FWA,Verizon,15.0,100.0
2025-07-22,Consolidated,Spectrum,14.333333333333334,100.0
2025-07-22,Verizon FWA,Windstream,14.0,100.0
2025-07-22,Comcast,TDS Telecom,14.0,100.0
2025-07-22,Comcast,Ziply Fiber,14.0,100.0
2025-07-22,T-Mobile FWA,CenturyLink,14.0,100.0
2025-07-22,Ziply Fiber,Comcast,14.0,100.0
2025-07-22,Comcast,Cable One,14.0,100.0
2025-07-22,Atlantic Broadband,Comcast,14.0,100.0
2025-07-22,Spectrum,Cable One,14.0,100.0
2025-07-22,Brightspeed,Comcast,14.0,100.0
2025-07-22,Comcast,Starlink,13.0,100.0
2025-07-22,T-Mobile FWA,Astound Broadband,13.0,100.0
2025-07-22,Cable One,Spectrum,13.0,100.0
2025-07-22,Spectrum,Mediacom,13.0,100.0
2025-07-22,AT&T,Verizon FWA,13.0,100.0
2025-07-22,CenturyLink,T-Mobile FWA,12.0,100.0
2025-07-22,Cox Communications,Frontier,12.0,100.0
2025-07-22,Lumos,Spectrum,12.0,100.0
2025-07-22,Spectrum,Astound Broadband,12.0,100.0
2025-07-22,AT&T,Mediacom,11.0,100.0
2025-07-22,Cox Communications,Verizon,11.0,100.0
2025-07-22,WOW!,Comcast,11.0,100.0
2025-07-22,CenturyLink,AT&T,11.0,100.0
2025-07-22,Spectrum,Consolidated,11.0,100.0
2025-07-22,Verizon FWA,Mediacom,11.0,100.0
2025-07-22,Spectrum,Metronet,11.0,100.0
2025-07-22,Spectrum,TDS Telecom,10.0,100.0
2025-07-22,Verizon,Cox Communications,10.0,100.0
2025-07-22,Windstream,AT&T,10.0,100.0
2025-07-22,T-Mobile FWA,Cable One,10.0,100.0
2025-07-22,AT&T,WOW!,10.0,100.0
2025-07-22,Frontier,Cox Communications,10.0,100.0
2025-07-23,Spectrum,Comcast,405.3333333333333,99.99999999999999
2025-07-23,Spectrum,AT&T,326.0,100.0
2025-07-23,Comcast,Spectrum,317.0,100.0
2025-07-23,T-Mobile FWA,Comcast,303.0,100.0
2025-07-23,Comcast,AT&T,303.0,100.0
2025-07-23,AT&T,Comcast,286.0,100.0
2025-07-23,T-Mobile FWA,Spectrum,284.0,100.0
2025-07-23,AT&T,Spectrum,275.0,100.0
2025-07-23,Verizon FWA,Spectrum,201.0,100.0
2025-07-23,Spectrum,T-Mobile FWA,167.0,100.0
2025-07-23,Frontier,Spectrum,150.0,100.0
2025-07-23,Comcast,T-Mobile FWA,150.0,100.0
2025-07-23,Verizon FWA,Comcast,143.0,100.0
2025-07-23,T-Mobile FWA,AT&T,113.0,100.0
2025-07-23,Spectrum,Frontier,106.0,100.0
2025-07-23,Comcast,Verizon,100.0,100.0
2025-07-23,Verizon,Comcast,90.0,100.0
2025-07-23,CenturyLink,Comcast,74.0,100.0
2025-07-23,Spectrum,Verizon FWA,74.0,100.0
2025-07-23,Comcast,CenturyLink,71.0,100.0
2025-07-23,Frontier,Comcast,69.0,100.0
2025-07-23,Comcast,Cox Communications,67.0,100.0
2025-07-23,Comcast,Verizon FWA,66.0,100.0
2025-07-23,Spectrum,Verizon,63.0,100.0
2025-07-23,AT&T,Cox Communications,57.0,100.0
2025-07-23,Spectrum,Cox Communications,55.0,100.0
2025-07-23,Comcast,Altice,55.0,100.0
2025-07-23,T-Mobile FWA,Cox Communications,50.0,100.0
2025-07-23,Comcast,Frontier,49.0,100.0
2025-07-23,Cox Communications,AT&T,48.0,100.0
2025-07-23,T-Mobile FWA,Altice,48.0,100.0
2025-07-23,Cox Communications,Spectrum,46.0,100.0
2025-07-23,Spectrum,Brightspeed,44.0,100.0
2025-07-23,Verizon FWA,AT&T,44.0,100.0
2025-07-23,Altice,Spectrum,44.0,100.0
2025-07-23,Cox Communications,Comcast,41.0,100.0
2025-07-23,Spectrum,Altice,41.0,100.0
2025-07-23,AT&T,T-Mobile FWA,40.0,100.0
2025-07-23,Windstream,Spectrum,40.0,100.0
2025-07-23,Spectrum,Starlink,38.0,100.0
2025-07-23,Brightspeed,Spectrum,36.0,100.0
2025-07-23,Spectrum,Windstream,36.0,100.0
2025-07-23,Verizon,Spectrum,36.0,100.0
2025-07-23,Verizon FWA,Cox Communications,35.0,100.0
2025-07-23,Cox Communications,CenturyLink,31.0,100.0
2025-07-23,T-Mobile FWA,Verizon,31.0,100.0
2025-07-23,Verizon FWA,T-Mobile FWA,31.0,100.0
2025-07-23,T-Mobile FWA,Verizon FWA,31.0,100.0
2025-07-23,CenturyLink,Spectrum,29.0,100.0
2025-07-23,Comcast,Starlink,29.0,100.0
2025-07-23,Google Fiber,Spectrum,28.0,100.0
2025-07-23,Starlink,Spectrum,27.0,100.0
2025-07-23,Altice,Comcast,25.0,100.0
2025-07-23,Comcast,Astound Broadband,24.0,100.0
2025-07-23,AT&T,Altice,24.0,100.0
2025-07-23,Starlink,Comcast,24.0,100.0
2025-07-23,Altice,T-Mobile FWA,23.0,100.0
2025-07-23,Cox Communications,T-Mobile FWA,22.0,100.0
2025-07-23,CenturyLink,Cox Communications,22.0,100.0
2025-07-23,AT&T,Verizon,22.0,100.0
2025-07-23,Spectrum,CenturyLink,22.0,100.0
2025-07-23,Verizon FWA,Altice,22.0,100.0
2025-07-23,Verizon,AT&T,22.0,100.0
2025-07-23,T-Mobile FWA,Frontier,21.0,100.0
2025-07-23,Spectrum,Google Fiber,21.0,100.0
2025-07-23,Altice,AT&T,20.0,100.0
2025-07-23,Comcast,WOW!,20.0,100.0
2025-07-23,Metronet,Spectrum,20.0,100.0
2025-07-23,TDS Telecom,Spectrum,20.0,100.0
2025-07-23,Verizon,Altice,20.0,100.0
2025-07-23,Comcast,Cable One,20.0,100.0
2025-07-23,Consolidated,Comcast,18.0,100.0
2025-07-23,Cable One,AT&T,18.0,100.0
2025-07-23,Comcast,Metronet,18.0,100.0
2025-07-23,Frontier,Altice,18.0,100.0
2025-07-23,Spectrum,Cable One,18.0,100.0
2025-07-23,T-Mobile FWA,CenturyLink,18.0,100.0
2025-07-23,AT&T,Verizon FWA,18.0,100.0
2025-07-23,Atlantic Broadband,Spectrum,18.0,100.0
2025-07-23,Comcast,Brightspeed,18.0,100.0
2025-07-23,Altice,Frontier,17.0,100.0
2025-07-23,Verizon,Cox Communications,17.0,100.0
2025-07-23,Spectrum,Hughes,17.0,100.0
2025-07-23,Google Fiber,AT&T,17.0,100.0
2025-07-23,Google Fiber,Comcast,17.0,100.0
2025-07-23,Comcast,Mediacom,17.0,100.0
2025-07-23,Lumos,Spectrum,17.0,100.0
2025-07-23,Comcast,Atlantic Broadband,16.0,100.0
2025-07-23,Verizon FWA,Frontier,16.0,100.0
2025-07-23,Frontier,AT&T,16.0,100.0
2025-07-23,Cox Communications,Frontier,16.0,100.0
2025-07-23,Windstream,Comcast,16.0,100.0
2025-07-23,T-Mobile FWA,Brightspeed,15.0,100.0
2025-07-23,Metronet,Comcast,15.0,100.0
2025-07-23,WOW!,Comcast,15.0,100.0
2025-07-23,Verizon FWA,Verizon,15.0,100.0
2025-07-23,Verizon FWA,Windstream,14.0,100.0
2025-07-23,Astound Broadband,Comcast,14.0,100.0
2025-07-23,Cox Communications,Verizon,14.0,100.0
2025-07-23,Frontier,T-Mobile FWA,14.0,100.0
2025-07-23,AT&T,Frontier,14.0,100.0
2025-07-23,Comcast,Ziply Fiber,14.0,100.0
2025-07-23,Brightspeed,Comcast,14.0,100.0
2025-07-23,Spectrum,TDS Telecom,13.0,100.0
2025-07-23,Comcast,Windstream,13.0,100.0
2025-07-23,Comcast,Service Electric,13.0,100.0
2025-07-23,Verizon,T-Mobile FWA,13.0,100.0
2025-07-23,T-Mobile FWA,Astound Broadband,13.0,100.0
2025-07-23,Ziply Fiber,Comcast,13.0,100.0
2025-07-23,Spectrum,Armstrong,13.0,100.0
2025-07-23,Altice,Verizon,12.333333333333334,100.00000000000001
2025-07-23,Comcast,Google Fiber,12.0,100.0
2025-07-23,AT&T,Google Fiber,12.0,100.0
2025-07-23,T-Mobile FWA,Cable One,12.0,100.0
2025-07-23,T-Mobile FWA,Starlink,12.0,100.0
2025-07-23,Spectrum,Cincinnati Bell,12.0,100.0
2025-07-23,Astound Broadband,Spectrum,12.0,100.0
2025-07-23,AT&T,Mediacom,11.0,100.0
2025-07-23,AT&T,Cable One,11.0,100.0
2025-07-23,Spectrum,Ziply Fiber,11.0,100.0
2025-07-23,Spectrum,Consolidated,11.0,100.0
2025-07-23,Atlantic Broadband,Comcast,11.0,100.0
2025-07-23,Spectrum,Metronet,11.0,100.0
2025-07-23,T-Mobile FWA,Windstream,11.0,100.0
2025-07-23,Astound Broadband,AT&T,11.0,100.0
2025-07-23,Cable One,Comcast,11.0,100.0
2025-07-23,Verizon FWA,Brightspeed,11.0,100.0
2025-07-23,Spectrum,Atlantic Broadband,10.0,100.0
2025-07-23,Verizon FWA,Starlink,10.0,100.0
2025-07-23,Windstream,AT&T,10.0,100.0
2025-07-23,Cable One,Spectrum,10.0,100.0
2025-07-23,Spectrum,WOW!,10.0,100.0
2025-07-23,Spectrum,Astound Broadband,10.0,100.0
2025-07-23,Comcast,Consolidated,10.0,100.0
2025-07-23,Mediacom,Comcast,10.0,100.0
2025-07-23,Consolidated,Spectrum,10.0,100.0
2025-07-23,Cox Communications,Altice,10.0,100.0
2025-07-23,Verizon FWA,Cable One,10.0,100.0
2025-07-23,Verizon FWA,Midcontinent,10.0,100.0
2025-07-24,Spectrum,Comcast,396.0,100.0
2025-07-24,T-Mobile FWA,Comcast,344.0,100.0
2025-07-24,Comcast,AT&T,330.0,100.0
2025-07-24,Comcast,Spectrum,327.0,100.0
2025-07-24,Spectrum,AT&T,317.0,100.0
2025-07-24,T-Mobile FWA,Spectrum,311.0,100.0
2025-07-24,AT&T,Spectrum,311.0,100.0
2025-07-24,AT&T,Comcast,301.0,100.0
2025-07-24,Verizon FWA,Spectrum,185.0,100.0
2025-07-24,Verizon FWA,Comcast,174.0,100.0
2025-07-24,Frontier,Spectrum,161.0,100.0
2025-07-24,Comcast,T-Mobile FWA,159.0,100.0
2025-07-24,Spectrum,T-Mobile FWA,148.0,100.0
2025-07-24,T-Mobile FWA,AT&T,123.0,100.0
2025-07-24,Comcast,Verizon,108.0,100.0
2025-07-24,Spectrum,Frontier,107.0,100.0
2025-07-24,Spectrum,Verizon FWA,91.0,100.0
2025-07-24,Frontier,Comcast,78.0,100.0
2025-07-24,Comcast,CenturyLink,76.0,100.0
2025-07-24,CenturyLink,Comcast,72.0,100.0
2025-07-24,Comcast,Verizon FWA,70.0,100.0
2025-07-24,AT&T,T-Mobile FWA,67.0,100.0
2025-07-24,Verizon,Comcast,64.0,100.0
2025-07-24,Comcast,Frontier,63.0,100.0
2025-07-24,T-Mobile FWA,Cox Communications,63.0,100.0
2025-07-24,AT&T,Cox Communications,61.0,100.0
2025-07-24,Cox Communications,AT&T,59.0,100.0
2025-07-24,Comcast,Cox Communications,58.0,100.0
2025-07-24,Verizon FWA,AT&T,58.0,100.0
2025-07-24,Spectrum,Verizon,52.0,100.0
2025-07-24,Cox Communications,Comcast,51.0,100.0
2025-07-24,Comcast,Altice,51.0,100.0
2025-07-24,Brightspeed,Spectrum,50.0,100.0
2025-07-24,Spectrum,Cox Communications,50.0,100.0
2025-07-24,Spectrum,Windstream,49.0,100.0
2025-07-24,Spectrum,Altice,48.0,100.0
2025-07-24,Verizon,Spectrum,43.33333333333333,100.0
2025-07-24,T-Mobile FWA,Altice,43.0,100.0
2025-07-24,Cox Communications,Spectrum,43.0,100.0
2025-07-24,Spectrum,Brightspeed,41.0,100.0
2025-07-24,T-Mobile FWA,Verizon,36.0,100.0
2025-07-24,Verizon,Altice,36.0,100.0
2025-07-24,CenturyLink,Spectrum,32.0,100.0
2025-07-24,T-Mobile FWA,Verizon FWA,32.0,100.0
2025-07-24,CenturyLink,Cox Communications,31.0,100.0
2025-07-24,Verizon FWA,Cox Communications,30.0,100.0
2025-07-24,Verizon FWA,T-Mobile FWA,30.0,100.0
2025-07-24,Cox Communications,T-Mobile FWA,29.0,100.0
2025-07-24,Google Fiber,Spectrum,29.0,100.0
2025-07-24,Altice,Comcast,29.0,100.0
2025-07-24,Cox Communications,CenturyLink,28.0,100.0
2025-07-24,Spectrum,Starlink,28.0,100.0
2025-07-24,Verizon FWA,Altice,27.0,100.0
2025-07-24,T-Mobile FWA,Frontier,27.0,100.0
2025-07-24,Windstream,Spectrum,27.0,100.0
2025-07-24,Altice,Spectrum,26.0,100.0
2025-07-24,AT&T,Altice,24.0,100.0
2025-07-24,AT&T,Verizon,24.0,100.0
2025-07-24,Spectrum,CenturyLink,23.0,100.0
2025-07-24,Altice,AT&T,23.0,100.0
2025-07-24,Frontier,Altice,23.0,100.0
2025-07-24,Comcast,Astound Broadband,22.0,100.0
2025-07-24,Altice,T-Mobile FWA,22.0,100.0
2025-07-24,Astound Broadband,Comcast,22.0,100.0
2025-07-24,T-Mobile FWA,CenturyLink,21.0,100.0
2025-07-24,Starlink,Spectrum,21.0,100.0
2025-07-24,Verizon FWA,Frontier,20.0,100.0
2025-07-24,AT&T,Verizon FWA,20.0,100.0
2025-07-24,Spectrum,Cable One,20.0,100.0
2025-07-24,T-Mobile FWA,Astound Broadband,20.0,100.0
2025-07-24,Cable One,Spectrum,20.0,100.0
2025-07-24,Comcast,Starlink,20.0,100.0
2025-07-24,Cox Communications,Verizon,19.0,100.0
2025-07-24,Metronet,Spectrum,19.0,100.0
2025-07-24,Comcast,Consolidated,19.0,100.0
2025-07-24,Spectrum,Google Fiber,19.0,100.0
2025-07-24,Consolidated,Spectrum,18.666666666666668,100.0
2025-07-24,Spectrum,Metronet,18.0,100.0
2025-07-24,Spectrum,Hughes,18.0,100.0
2025-07-24,Windstream,Comcast,17.0,100.0
2025-07-24,Cable One,AT&T,17.0,100.0
2025-07-24,Verizon FWA,Cable One,17.0,100.0
2025-07-24,Brightspeed,Comcast,16.0,100.0
2025-07-24,Cable One,Comcast,16.0,100.0
2025-07-24,Verizon FWA,Starlink,16.0,100.0
2025-07-24,Google Fiber,AT&T,16.0,100.0
2025-07-24,Google Fiber,Comcast,16.0,100.0
2025-07-24,Verizon,Cox Communications,16.0,100.0
2025-07-24,Comcast,Windstream,16.0,100.0
2025-07-24,TDS Telecom,Spectrum,15.0,100.0
2025-07-24,Starlink,T-Mobile FWA,15.0,100.0
2025-07-24,Verizon FWA,CenturyLink,15.0,100.0
2025-07-24,Spectrum,TDS Telecom,15.0,100.0
2025-07-24,Consolidated,Comcast,14.0,100.0
2025-07-24,Comcast,Brightspeed,14.0,100.0
2025-07-24,AT&T,Cable One,14.0,100.0
2025-07-24,Atlantic Broadband,Spectrum,14.0,100.0
2025-07-24,Ziply Fiber,Comcast,14.0,100.0
2025-07-24,Frontier,AT&T,14.0,100.0
2025-07-24,T-Mobile FWA,Cable One,14.0,100.0
2025-07-24,T-Mobile FWA,Mediacom,14.0,100.0
2025-07-24,Atlantic Broadband,Comcast,14.0,100.0
2025-07-24,Lumos,Spectrum,13.0,100.0
2025-07-24,Spectrum,Mediacom,13.0,100.0
2025-07-24,Verizon FWA,Verizon,13.0,100.0
2025-07-24,Comcast,Mediacom,13.0,100.0
2025-07-24,Comcast,Atlantic Broadband,13.0,100.0
2025-07-24,Spectrum,Cincinnati Bell,13.0,100.0
2025-07-24,Starlink,Comcast,13.0,100.0
2025-07-24,AT&T,Frontier,12.0,100.0
2025-07-24,Verizon,AT&T,12.0,100.0
2025-07-24,Comcast,Ziply Fiber,12.0,100.0
2025-07-24,Comcast,Cable One,12.0,100.0
2025-07-24,Verizon,T-Mobile FWA,12.0,100.0
2025-07-24,Starlink,Verizon FWA,12.0,100.0
2025-07-24,Frontier,T-Mobile FWA,12.0,100.0
2025-07-24,Mediacom,Comcast,12.0,100.0
2025-07-24,Brightspeed,AT&T,12.0,100.0
2025-07-24,T-Mobile FWA,Windstream,12.0,100.0
2025-07-24,Cox Communications,Verizon FWA,12.0,100.0
2025-07-24,TDS Telecom,Comcast,11.0,100.0
2025-07-24,CenturyLink,T-Mobile FWA,11.0,100.0
2025-07-24,Comcast,Metronet,11.0,100.0
2025-07-24,AT&T,Google Fiber,11.0,100.0
2025-07-24,Spectrum,Atlantic Broadband,11.0,100.0
2025-07-24,Verizon FWA,Windstream,11.0,100.0
2025-07-24,Verizon FWA,Mediacom,11.0,100.0
2025-07-24,Comcast,WOW!,11.0,100.0
2025-07-24,Ziply Fiber,Spectrum,11.0,100.0
2025-07-24,Surf Internet,Comcast,11.0,100.0
2025-07-24,Spectrum,Astound Broadband,10.0,100.0
2025-07-24,Metronet,Mediacom,10.0,100.0
2025-07-24,Frontier,Cox Communications,10.0,100.0
2025-07-24,Altice,Verizon,10.0,100.0
2025-07-24,Altice,Verizon FWA,10.0,100.0
2025-07-24,Metronet,Comcast,10.0,100.0
2025-07-24,Starlink,AT&T,10.0,100.0
2025-07-25,Spectrum,Comcast,408.0,100.0
2025-07-25,Comcast,Spectrum,386.0,100.0
2025-07-25,T-Mobile FWA,Spectrum,309.0,100.0
2025-07-25,T-Mobile FWA,Comcast,297.0,100.0
2025-07-25,AT&T,Comcast,296.6666666666667,100.0
2025-07-25,Spectrum,AT&T,284.0,100.0
2025-07-25,AT&T,Spectrum,274.0,100.0
2025-07-25,Comcast,AT&T,249.0,100.0
2025-07-25,Verizon FWA,Spectrum,236.0,100.0
2025-07-25,Verizon FWA,Comcast,168.0,100.0
2025-07-25,Comcast,T-Mobile FWA,151.0,100.0
2025-07-25,Spectrum,T-Mobile FWA,142.0,100.0
2025-07-25,Frontier,Spectrum,141.0,100.0
2025-07-25,T-Mobile FWA,AT&T,116.0,100.0
2025-07-25,Spectrum,Frontier,112.0,100.0
2025-07-25,Comcast,Verizon,100.0,100.0
2025-07-25,Frontier,Comcast,94.0,100.0
2025-07-25,Comcast,CenturyLink,78.0,100.0
2025-07-25,Verizon,Comcast,76.0,100.0
2025-07-25,Comcast,Cox Communications,74.0,100.0
2025-07-25,Comcast,Verizon FWA,74.0,100.0
2025-07-25,Spectrum,Cox Communications,72.0,100.0
2025-07-25,Spectrum,Verizon FWA,70.0,100.0
2025-07-25,T-Mobile FWA,Cox Communications,69.0,100.0
2025-07-25,CenturyLink,Comcast,65.0,100.0
2025-07-25,Cox Communications,Spectrum,61.0,100.0
2025-07-25,Spectrum,Verizon,59.0,100.0
2025-07-25,Comcast,Altice,53.0,100.0
2025-07-25,Comcast,Frontier,53.0,100.0
2025-07-25,AT&T,Cox Communications,52.0,100.0
2025-07-25,Verizon,Spectrum,49.0,100.0
2025-07-25,Spectrum,Altice,47.0,100.0
2025-07-25,Cox Communications,Comcast,47.0,100.0
2025-07-25,AT&T,T-Mobile FWA,45.0,100.0
2025-07-25,Brightspeed,Spectrum,44.0,100.0
2025-07-25,Spectrum,Windstream,44.0,100.0
2025-07-25,Cox Communications,AT&T,43.0,100.0
2025-07-25,Spectrum,Brightspeed,43.0,100.0
2025-07-25,T-Mobile FWA,Altice,43.0,100.0
2025-07-25,Verizon FWA,AT&T,43.0,100.0
2025-07-25,Spectrum,Starlink,40.0,100.0
2025-07-25,Spectrum,CenturyLink,38.0,100.0
2025-07-25,Verizon FWA,Cox Communications,37.0,100.0
2025-07-25,T-Mobile FWA,Verizon FWA,34.0,100.0
2025-07-25,T-Mobile FWA,Verizon,34.0,100.0
2025-07-25,AT&T,Verizon,33.0,100.0
2025-07-25,Cox Communications,CenturyLink,33.0,100.0
2025-07-25,Verizon FWA,T-Mobile FWA,32.0,100.0
2025-07-25,AT&T,Altice,31.0,100.0
2025-07-25,Windstream,Comcast,31.0,100.0
2025-07-25,Google Fiber,Spectrum,28.0,100.0
2025-07-25,T-Mobile FWA,CenturyLink,28.0,100.0
2025-07-25,Windstream,Spectrum,28.0,100.0
2025-07-25,Comcast,Astound Broadband,27.0,100.0
2025-07-25,Frontier,Altice,26.0,100.0
2025-07-25,Altice,AT&T,26.0,100.0
2025-07-25,TDS Telecom,Spectrum,25.0,100.0
2025-07-25,CenturyLink,Spectrum,25.0,100.0
2025-07-25,T-Mobile FWA,Frontier,25.0,100.0
2025-07-25,Comcast,Starlink,24.0,100.0
2025-07-25,Starlink,Comcast,23.0,100.0
2025-07-25,Altice,Comcast,23.0,100.0
2025-07-25,Verizon FWA,Starlink,22.0,100.0
2025-07-25,Spectrum,Consolidated,21.0,100.0
2025-07-25,Cox Communications,T-Mobile FWA,20.0,100.0
2025-07-25,Altice,T-Mobile FWA,20.0,100.0
2025-07-25,Starlink,Spectrum,20.0,100.0
2025-07-25,Brightspeed,Comcast,20.0,100.0
2025-07-25,Spectrum,Hughes,19.0,100.0
2025-07-25,Consolidated,Comcast,19.0,100.0
2025-07-25,Metronet,Spectrum,19.0,100.0
2025-07-25,AT&T,Verizon FWA,19.0,100.0
2025-07-25,Ziply Fiber,Comcast,19.0,100.0
2025-07-25,Verizon,AT&T,19.0,100.0
2025-07-25,Verizon FWA,Altice,19.0,100.0
2025-07-25,Spectrum,TDS Telecom,19.0,100.0
2025-07-25,Spectrum,Google Fiber,19.0,100.0
2025-07-25,Metronet,Comcast,18.0,100.0
2025-07-25,Spectrum,Astound Broadband,18.0,100.0
2025-07-25,Cincinnati Bell,Spectrum,18.0,100.0
2025-07-25,Altice,Spectrum,18.0,100.0
2025-07-25,Comcast,Atlantic Broadband,18.0,100.0
2025-07-25,CenturyLink,Cox Communications,18.0,100.0
2025-07-25,Google Fiber,Comcast,18.0,100.0
2025-07-25,Altice,Frontier,17.0,100.0
2025-07-25,Astound Broadband,Comcast,17.0,100.0
2025-07-25,T-Mobile FWA,Astound Broadband,17.0,100.0
2025-07-25,Cable One,AT&T,17.0,100.0
2025-07-25,AT&T,Frontier,16.0,100.0
2025-07-25,Verizon FWA,Frontier,16.0,100.0
2025-07-25,Verizon,T-Mobile FWA,15.0,100.0
2025-07-25,Comcast,Windstream,15.0,100.0
2025-07-25,Frontier,AT&T,15.0,100.0
2025-07-25,Frontier,Cable One,15.0,100.0
2025-07-25,Comcast,Cable One,14.0,100.0
2025-07-25,Cox Communications,Verizon FWA,14.0,100.0
2025-07-25,Google Fiber,AT&T,14.0,100.0
2025-07-25,Frontier,Cox Communications,14.0,100.0
2025-07-25,Atlantic Broadband,Spectrum,14.0,100.0
2025-07-25,WOW!,Spectrum,14.0,100.0
2025-07-25,Frontier,T-Mobile FWA,14.0,100.0
2025-07-25,Comcast,Ziply Fiber,14.0,100.0
2025-07-25,Comcast,Consolidated,14.0,100.0
2025-07-25,Spectrum,Cincinnati Bell,14.0,100.0
2025-07-25,T-Mobile FWA,Windstream,13.0,100.0
2025-07-25,Verizon FWA,CenturyLink,13.0,100.0
2025-07-25,Comcast,Brightspeed,13.0,100.0
2025-07-25,Spectrum,Cable One,13.0,100.0
2025-07-25,Verizon FWA,Windstream,13.0,100.0
2025-07-25,CenturyLink,T-Mobile FWA,13.0,100.0
